Symbol,Company,Sector,Industry,Price,Change_%,Volume,Dollar_Volume,RVOL_20D,8D_MA,50D_MA,200D_MA,RSI_14,ATR_%,Market_Cap,PS_Ratio,Forward_PE,Rev_Growth_YoY,EPS_Growth_YoY,Gross_Margin,Op_Margin,Short_%_Float,Analyst_Rating,Buy_Count,Hold_Count,Sell_Count,Target_Low,Target_Mean,Target_High,Implied_Upside_%,Description,Score,Bucket
AMLX,"Amylyx Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,31.23,45.73,10378610,324.12M,6.2,24.0,18.18,15.23,79.4,5.12,3.48B,N/A,-22.56,N/A,N/A,0.0%,0.0%,15.6%,1.2 - Strong Buy,11,1,0,20.0,28.09,40.0,-10.1%,"Amylyx Pharmaceuticals, Inc., a clinical-stage pharmaceutical company, engages in the discovery and development of treatment options for neurodegenerative diseases and endocrine conditions in the United States. It provides Avexitide, an investigational, first-in-class glucagon-like peptide-1, or GLP-1 receptor antagoni",35,Speculative / news-only
HAE,Haemonetics Corporation,Healthcare,Medical Devices,104.0,15.21,461040,47.95M,0.54,90.4,79.6,69.75,82.1,3.04,4.73B,3.5,18.12,5.6%,2.9%,59.3%,17.9%,7.5%,1.9 - Buy,8,3,0,86.0,98.9,120.0,-4.9%,"Haemonetics Corporation, a medical technology company, provides a suite of hospital technologies solutions. The company operates through Plasma, Blood Center, and Hospital segments. It provides automated plasma collection systems, donor management software, and supporting software solutions, such as NexSys PCS plasmaph",30,Speculative / news-only
