Symbol,Company,Sector,Industry,Price,Change_%,Volume,Dollar_Volume,RVOL_20D,8D_MA,50D_MA,200D_MA,RSI_14,ATR_%,Market_Cap,PS_Ratio,Forward_PE,Rev_Growth_YoY,EPS_Growth_YoY,Gross_Margin,Op_Margin,Short_%_Float,Analyst_Rating,Buy_Count,Hold_Count,Sell_Count,Target_Low,Target_Mean,Target_High,Implied_Upside_%,Description,Score,Bucket
SKM,"SK Telecom Co., Ltd.",Communication Services,Telecom Services,44.74,19.82,6391312,285.95M,3.22,38.63,35.74,26.35,66.2,4.17,17.18B,0.0,19.27,-1.4%,-11.6%,70.4%,12.2%,1.4%,3.0 - Hold,1,1,1,27.96,34.55,44.7,-22.8%,"SK Telecom Co., Ltd. engages in the provision of wireless telecommunication services in South Korea. The company operates through three segments: Cellular Services, Fixed-Line Telecommunications Services, and Other Businesses. The Cellular Services segment offers wireless voice and data transmission, cellular interconn",50,Needs confirmation
ARM,Arm Holdings plc,Technology,Semiconductors,412.31,16.71,18177743,7.49B,1.96,323.29,204.09,152.2,85.1,5.69,440.42B,89.52,134.77,20.1%,47.9%,97.5%,29.5%,13.3%,1.9 - Buy,28,10,2,125.0,234.03,360.0,-43.2%,"Arm Holdings plc researches, develops, licenses, and markets central processing unit (CPU) intellectual property (IP), graphics processing unit IP, systems IP, compute subsystems (CSS), and associated software, tools and related services. The company provides a product portfolio, including CPU IP, GPU and neural proces",50,Needs confirmation
EWTX,"Edgewise Therapeutics, Inc.",Healthcare,Biotechnology,39.8,16.53,3290053,130.96M,3.14,34.08,32.86,24.63,70.6,3.88,4.29B,N/A,-17.09,N/A,N/A,0.0%,0.0%,13.6%,1.6 - Buy,10,2,0,20.0,43.67,52.0,9.7%,"Edgewise Therapeutics, Inc., a biopharmaceutical company, discovers, develops, and commercializes therapies for the treatment of muscle disorders. Its lead product candidate, sevasemten, an orally administered small molecule that is in Phase II clinical trials, designed to address the root cause of dystrophinopathies i",50,Needs confirmation
NBIS,Nebius Group N.V.,Communication Services,Internet Content & Information,268.9,16.36,19977690,5.37B,1.14,221.16,161.95,113.58,73.1,7.17,68.28B,77.77,744.48,683.9%,N/A,72.1%,-32.1%,20.7%,2.0 - Buy,9,5,1,120.0,237.62,380.0,-11.6%,"Nebius Group N.V., a technology company, engages in building full-stack infrastructure to service the global AI industry in the United States, the United Kingdom, and internationally. It offers Nebius builds full-stack infrastructure for AI, including large-scale GPU clusters, cloud platforms, and tools and services fo",50,Needs confirmation
KVYO,"Klaviyo, Inc.",Technology,Software - Application,18.39,16.07,8825410,162.26M,1.58,15.32,17.73,24.51,69.8,5.1,5.50B,4.19,17.77,27.9%,N/A,74.6%,0.5%,15.6%,N/A,22,1,0,17.0,29.23,37.0,59.0%,"Klaviyo, Inc. provides a cloud-based software-as-a-service platform in the United States, rest of the Americas, the Asia-Pacific, the United Kingdom, rest of Europe, the Middle East, and Africa. The company offers Klaviyo business-to-consumer (B2C) CRM, a unified platform that combines marketing, service, and analytics",50,Needs confirmation
LIF,"Life360, Inc.",Technology,Software - Application,47.55,11.91,1026902,48.83M,0.79,41.75,42.18,67.0,61.9,4.35,3.85B,7.29,29.23,38.1%,-40.1%,77.1%,-5.6%,13.8%,N/A,8,3,0,40.0,62.7,76.0,31.9%,"Life360, Inc. operates a technology platform to locate people, pets, and things in North America, Europe, the Middle East, Africa, and internationally. The company provides Life360 mobile application under the freemium model that offers communications, driving safety, digital safety, and location sharing; Life360 Platf",50,Needs confirmation
FLNC,"Fluence Energy, Inc.",Utilities,Utilities - Renewable,27.73,46.85,38856925,1.08B,5.14,21.39,16.25,16.97,55.1,9.02,5.11B,1.98,150.92,7.7%,N/A,11.7%,-8.4%,38.2%,2.8 - Hold,5,12,3,9.0,18.59,28.0,-33.0%,"Fluence Energy, Inc., through its subsidiaries, provides energy storage and optimization software for renewables and storage applications in the Americas, the Asia Pacific, Europe, the Middle East, and Africa. It sells energy storage products with integrated hardware, software, and digital intelligence. The company's e",35,Speculative / news-only
MGM,MGM Resorts International,Consumer Cyclical,Resorts & Casinos,51.26,17.38,20993688,1.08B,4.39,41.35,38.33,35.85,88.6,2.99,13.11B,0.74,22.92,4.2%,-5.9%,44.2%,6.9%,20.5%,2.3 - Buy,12,8,3,33.0,44.84,59.0,-12.5%,"MGM Resorts International, through its subsidiaries, operates as a gaming and entertainment company in the United States, China, and internationally. It operates through four segments: Las Vegas Strip Resorts, Regional Operations, MGM China, and MGM Digital. The company operates casino resorts that offer gaming, hotel,",35,Speculative / news-only
HUBS,"HubSpot, Inc.",Technology,Software - Application,258.28,17.07,2531034,653.73M,1.48,210.03,221.51,343.65,77.1,5.34,13.23B,4.01,16.55,23.4%,N/A,83.7%,3.3%,14.1%,1.8 - Buy,26,8,1,180.0,280.16,450.0,8.5%,"HubSpot, Inc., together with its subsidiaries, provides a cloud-based customer relationship management (CRM) platform for businesses in the Americas, Europe, and the Asia Pacific. The company's CRM platform includes Marketing Hub, a toolset for marketing automation and email, social media, SEO, AEO, and reporting and a",35,Speculative / news-only
DDOG,"Datadog, Inc.",Technology,Software - Application,276.43,11.75,8176039,2.26B,1.51,230.88,156.03,144.61,89.7,4.03,98.40B,26.8,97.12,32.2%,104.0%,79.9%,0.8%,5.4%,1.4 - Strong Buy,44,3,1,128.85,225.34,320.0,-18.5%,"Datadog, Inc. operates an observability and security platform for cloud applications in the United States and internationally. The company's products comprise infrastructure and application performance monitoring, log management, observability pipelines, synthetics, real user monitoring, product analytics, continuous p",35,Speculative / news-only
PATH,"UiPath, Inc.",Technology,Software - Infrastructure,13.09,11.69,54892705,718.55M,1.64,11.36,10.73,13.01,72.5,5.9,6.81B,4.07,14.43,17.3%,N/A,83.0%,7.3%,31.8%,2.8 - Hold,3,16,1,10.98,13.31,17.0,1.7%,"UiPath, Inc. provides an automation platform that offers a range of robotic process automation (RPA) solutions primarily in the United States, Romania, the United Kingdom, the Netherlands, and internationally. It offers the UiPath platform, an integrated enterprise software platform that enables AI agents, robots, peop",35,Speculative / news-only
SAIC,Science Applications International Corporation,Technology,Information Technology Services,118.46,13.69,1322992,156.72M,2.32,102.76,96.71,98.73,86.8,3.49,5.11B,0.7,11.04,-4.8%,-6.2%,12.1%,9.1%,7.5%,2.8 - Hold,2,8,1,85.0,108.3,130.0,-8.6%,"Science Applications International Corporation provides technical, engineering, and mission and enterprise information technology (IT) services in the United States. It operates through two segments, Defense and Intelligence; and Civilian. The company offers IT modernization services for defense, intelligence, and civi",20,Speculative / news-only
RNG,"RingCentral, Inc.",Technology,Software - Application,49.48,14.25,1541619,76.28M,0.84,43.51,40.5,32.66,60.2,5.15,4.15B,1.63,9.19,5.3%,N/A,71.6%,8.2%,22.0%,N/A,6,10,0,30.0,45.4,55.0,-8.2%,"RingCentral, Inc., an agentic voice AIpowered cloud business communication services provider, delivering an integrated platform for business phone, SMS, contact center, workforce engagement management, video collaboration, and messaging. The company's products include RingEX, a AI-powered unified communications as a s",15,Speculative / news-only
OKTA,"Okta, Inc.",Technology,Software - Infrastructure,140.83,14.25,6632629,934.07M,1.68,101.6,80.72,85.4,88.2,4.14,24.68B,8.24,32.94,11.2%,21.2%,77.4%,7.3%,5.6%,1.7 - Buy,35,10,1,75.0,116.86,141.0,-17.0%,"Okta, Inc. operates as an identity partner in the United States and internationally. It offers Single Sign-on to secure access to cloud and on-premises applications from any device; Adaptive MFA for a risk-based layer of security for an organization's cloud, mobile, and web applications; API Access Management, which en",15,Speculative / news-only
